State,Latitude,Longitude,NO2,O3,SO2,CO,Month,Year
Illinois,40.349457,-88.986137,28.54347826,12.76086957,12.36956522,6.673913043,11,2016
Kansas,38.5266,-96.726486,23.63333333,21.4,17,7.466666667,11,2016
Louisiana,31.169546,-91.867805,30.73333333,26.56666667,19.66666667,8.033333333,11,2016
Maine,44.693947,-69.381927,13.77586207,21.01724138,6.24137931,3.120689655,11,2016
Maryland,39.063946,-76.802101,24.5,17.4,7.866666667,8.433333333,11,2016
Massachusetts,42.230171,-71.530106,28.7,18.56666667,9.566666667,5.833333333,11,2016
New York,42.165726,-74.948051,22.3495935,20.01626016,14.56097561,5.073170732,11,2016
North Carolina,35.630066,-79.806419,28.46666667,24.86666667,12.66666667,7.483333333,11,2016
North Dakota,47.528912,-99.784012,13.36666667,19.6,1.033333333,2.733333333,11,2016
Oklahoma,35.565342,-96.928917,11.8,30.6,2.133333333,1.4,11,2016
Oregon,44.572021,-122.070938,17.65,15.55,3.05,8.5,11,2016
Pennsylvania,40.590752,-77.209755,29.83333333,10.06666667,7.766666667,5.433333333,11,2016
South Carolina,33.856892,-80.945007,5,28.8,7,1,11,2016
Tennessee,35.747845,-86.692345,2.566666667,35.73333333,6.433333333,2.6,11,2016
Texas,31.054487,-97.563461,27.88942308,28.4375,4.605769231,5.5,11,2016
Virginia,37.769337,-78.169968,20.43333333,19.42222222,10.75555556,5.855555556,11,2016
Wyoming,43.07597,-107.30249,5.090909091,25.45454545,0.363636364,1,11,2016
Arizona,34.048927,-111.431221,41.10483871,36.33870968,4.459677419,8.540322581,10,2016
Arkansas,34.969704,-92.373123,23.77419355,30.93548387,7.709677419,7.516129032,10,2016
California,36.116203,-119.681564,31.78320091,35.51645857,4.455164586,7.800227015,10,2016
Colorado,39.059811,-105.311104,34.48387097,29,10.32258065,7.903225806,10,2016
Connecticut,41.597782,-72.755371,29.89285714,19.21428571,7.107142857,4.857142857,10,2016
Country Of Mexico,34.840515,-106.248482,56.61764706,35.08823529,5.411764706,24.29411765,10,2016
District Of Columbia,38.897438,-77.026817,32.96774194,26.29032258,12.41935484,20.19354839,10,2016
Florida,27.766279,-81.686783,10.96774194,33.61290323,0.709677419,4.903225806,10,2016
Illinois,40.349457,-88.986137,31.80327869,21.32786885,11.42622951,6.93442623,10,2016
Iowa,42.011539,-93.210526,17.64516129,24.51612903,2.016129032,3.935483871,10,2016
Kansas,38.5266,-96.726486,23.64516129,29.22580645,14.32258065,7.580645161,10,2016
Louisiana,31.169546,-91.867805,28.9,32.7,20.36666667,6.8,10,2016
Maine,44.693947,-69.381927,12.7704918,19.90163934,3.557377049,1.950819672,10,2016
Maryland,39.063946,-76.802101,27.09677419,23.96774194,11.25806452,7.032258065,10,2016
Massachusetts,42.230171,-71.530106,26.96774194,18.74193548,7.161290323,5.258064516,10,2016
Missouri,38.456085,-92.288368,27.90322581,26.4516129,17.58064516,9.806451613,10,2016
New York,42.165726,-74.948051,24.06451613,22.74193548,10.14193548,5.219354839,10,2016
North Carolina,35.630066,-79.806419,24.64516129,32.5483871,10.74193548,5.951612903,10,2016
North Dakota,47.528912,-99.784012,13.58064516,21.25806452,0.741935484,1.806451613,10,2016
Oklahoma,35.565342,-96.928917,10.36363636,36.6969697,2.393939394,0.939393939,10,2016
Oregon,44.572021,-122.070938,23,16.64516129,3.419354839,8.258064516,10,2016
Pennsylvania,40.590752,-77.209755,22.2735761,23.48179272,14.49767442,3.38619403,10,2016
South Carolina,33.856892,-80.945007,5.806451613,36.06451613,7.548387097,1.193548387,10,2016
Tennessee,35.747845,-86.692345,1.872727273,41.4,4.690909091,3.148148148,10,2016
Texas,31.054487,-97.563461,27.98412698,37.64550265,7.703703704,4.289473684,10,2016
Virginia,37.769337,-78.169968,21.30172414,24.21551724,7.25,5.353448276,10,2016
Wyoming,43.07597,-107.30249,6.677419355,32.22580645,0.032258065,1.096774194,10,2016
Arizona,34.048927,-111.431221,32.16949153,45.24576271,3.474576271,4.915254237,9,2016
Arkansas,34.969704,-92.373123,17.43333333,32.16666667,4,6.033333333,9,2016
California,36.116203,-119.681564,21.46182266,41.19827586,3.524630542,4.88546798,9,2016
Colorado,39.059811,-105.311104,33.25,34.58333333,10.08333333,6.416666667,9,2016
Connecticut,41.597782,-72.755371,18.24113475,27.62411348,2.605633803,4.794326241,9,2016
Country Of Mexico,34.840515,-106.248482,37.4,45.83333333,4.133333333,9.1,9,2016
District Of Columbia,38.897438,-77.026817,32.56666667,37.53333333,14.93333333,14.93333333,9,2016
Florida,27.766279,-81.686783,7.166666667,30.93333333,3.016666667,4.833333333,9,2016
Illinois,40.349457,-88.986137,33.06666667,29.83333333,10.48333333,7.2,9,2016
Indiana,39.849426,-86.258278,28.33333333,37.83333333,2.266666667,8.233333333,9,2016
Iowa,42.011539,-93.210526,14.86666667,29.43333333,1.633333333,3.916666667,9,2016
Kansas,38.5266,-96.726486,25.89655172,31.48275862,16.96551724,6.965517241,9,2016
Louisiana,31.169546,-91.867805,17.93333333,29.64444444,9.466666667,5.5,9,2016
Maine,44.693947,-69.381927,11.90566038,21.88679245,3.20754717,1.679245283,9,2016
Maryland,39.063946,-76.802101,23.3,36.33333333,14.9,5.466666667,9,2016
Massachusetts,42.230171,-71.530106,24.66666667,21.4,4.666666667,3.166666667,9,2016
Missouri,38.456085,-92.288368,30.3,32.03333333,16.7,8.7,9,2016
New Hampshire,43.452492,-71.563896,13.5,23.6,7.2,6.966666667,9,2016
New Jersey,40.298904,-74.521011,26.32142857,30.46428571,10.32142857,2.428571429,9,2016
New York,42.165726,-74.948051,23.68067227,28.94117647,6.226890756,4.31092437,9,2016
North Carolina,35.630066,-79.806419,18.33333333,36.33333333,7.466666667,4.9,9,2016
North Dakota,47.528912,-99.784012,9.366666667,25.36666667,0.266666667,1.7,9,2016
Oklahoma,35.565342,-96.928917,11.1875,34.3125,1.5,0.53125,9,2016
Oregon,44.572021,-122.070938,25.4137931,23.86206897,3.931034483,4.551724138,9,2016
Pennsylvania,40.590752,-77.209755,19.93865628,32.9104187,13.04868549,2.497076023,9,2016
South Carolina,33.856892,-80.945007,2.6,30.76666667,3.266666667,1.466666667,9,2016
Texas,31.054487,-97.563461,25.01382488,42.32718894,4.723502304,5.304147465,9,2016
Virginia,37.769337,-78.169968,20.31428571,35.8,12.17142857,4.533333333,9,2016
Wyoming,43.07597,-107.30249,6.466666667,38.03333333,0.2,3.166666667,9,2016
Arizona,34.048927,-111.431221,36.17679558,48.24309392,2.524861878,6.065934066,4,2017
Arkansas,34.969704,-92.373123,20.6,38.23333333,2.833333333,5.433333333,4,2017
California,36.116203,-119.681564,21.65714286,42.71972789,3.19047619,5.502040816,4,2017
Colorado,39.059811,-105.311104,31.14814815,42.25925926,10.92592593,4.962962963,4,2017
Connecticut,41.597782,-72.755371,25.20930233,39.01162791,4.802325581,4.279069767,4,2017
District Of Columbia,38.897438,-77.026817,35.73333333,37.16666667,15.4,9.466666667,4,2017
Florida,27.766279,-81.686783,12.86666667,49.1,0.666666667,3.4,4,2017
Idaho,44.240459,-114.478828,24,7,0,2,4,2017
Illinois,40.349457,-88.986137,24.71551724,30.32758621,6.396551724,4.905172414,4,2017
Indiana,39.849426,-86.258278,21.5,31.4,7.1,3.833333333,4,2017
Iowa,42.011539,-93.210526,18.63636364,37.45454545,2.636363636,3.090909091,4,2017
Kansas,38.5266,-96.726486,25.66666667,36.83333333,24.33333333,4,4,2017
Louisiana,31.169546,-91.867805,24.9,39.13333333,8.9,2.766666667,4,2017
Maine,44.693947,-69.381927,12.86666667,37.06666667,5.616666667,2.233333333,4,2017
Maryland,39.063946,-76.802101,23.7,41.7,11.86666667,7.2,4,2017
Massachusetts,42.230171,-71.530106,32.53333333,34.36666667,5.833333333,4.133333333,4,2017
New Hampshire,43.452492,-71.563896,21.41176471,36.88235294,8.725490196,6.36,4,2017
New York,42.165726,-74.948051,26.54666667,39.87333333,9.133333333,3.733333333,4,2017
North Carolina,35.630066,-79.806419,21.73333333,44.13333333,3.166666667,3.933333333,4,2017
North Dakota,47.528912,-99.784012,9.866666667,37.56666667,0.533333333,2.2,4,2017
Ohio,40.388783,-82.764915,9.347826087,48.43478261,21.69565217,4.47826087,4,2017
Oklahoma,35.565342,-96.928917,14.69230769,40.78846154,3.115384615,3.788461538,4,2017
Oregon,44.572021,-122.070938,21.53333333,32.33333333,4.366666667,5.233333333,4,2017
Pennsylvania,40.590752,-77.209755,24.11677282,41.55626327,15.75847458,4.392781316,4,2017
South Carolina,33.856892,-80.945007,4.607142857,43.78571429,4.321428571,0.964285714,4,2017
Texas,31.054487,-97.563461,19.32352941,38.78235294,3.117647059,2.847058824,4,2017
Virginia,37.769337,-78.169968,23.76271186,40.39830508,9.305084746,5.262711864,4,2017
Arizona,34.048927,-111.431221,28.22580645,44.82795699,3.021505376,5.387096774,8,2017
Arkansas,34.969704,-92.373123,18.67741935,37.58064516,4.096774194,5.935483871,8,2017
California,36.116203,-119.681564,19.63389392,44.66494179,2.403622251,4.994825356,8,2017
Colorado,39.059811,-105.311104,26.22222222,58.74074074,14.40740741,5.222222222,8,2017
Connecticut,41.597782,-72.755371,20.07317073,39.31707317,4.475609756,4.841463415,8,2017
Country Of Mexico,34.840515,-106.248482,28.0625,32.125,2.25,12.75,8,2017
District Of Columbia,38.897438,-77.026817,27.29032258,39.83870968,14.22580645,13,8,2017
Florida,27.766279,-81.686783,9.421052632,28.42105263,1.578947368,4.473684211,8,2017
Illinois,40.349457,-88.986137,21.69879518,32.95180723,7.361445783,4.048192771,8,2017
Indiana,39.849426,-86.258278,18.16129032,32.77419355,6.258064516,3.612903226,8,2017
Iowa,42.011539,-93.210526,12.98387097,29.38709677,0.338709677,2.951612903,8,2017
Kansas,38.5266,-96.726486,19,27.41666667,8.75,2.5,8,2017
Louisiana,31.169546,-91.867805,23.87096774,36.16129032,2.580645161,2.903225806,8,2017
Maine,44.693947,-69.381927,7.040816327,27.30612245,2.102040816,2.673469388,8,2017
Maryland,39.063946,-76.802101,24.12903226,46.70967742,23.96774194,6.032258065,8,2017
Massachusetts,42.230171,-71.530106,25.22222222,33.96296296,2.444444444,3.851851852,8,2017
New Hampshire,43.452492,-71.563896,10.29032258,31.67741935,3.064516129,5.967741935,8,2017
New York,42.165726,-74.948051,20.59090909,43.58333333,5.28030303,3.037878788,8,2017
North Carolina,35.630066,-79.806419,18.06451613,41.12903226,2.677419355,3.919354839,8,2017
North Dakota,47.528912,-99.784012,9.387096774,26.83870968,0.064516129,1.774193548,8,2017
Ohio,40.388783,-82.764915,6.142857143,36.82142857,8.857142857,2.607142857,8,2017
Oklahoma,35.565342,-96.928917,10.26666667,40.98333333,2.05,2.816666667,8,2017
Oregon,44.572021,-122.070938,17.67741935,30.48387097,2.032258065,3.387096774,8,2017
Pennsylvania,40.590752,-77.209755,17.48033126,39.1242236,15.02277433,2.925619835,8,2017
South Carolina,33.856892,-80.945007,1.083333333,27.58333333,0.583333333,1.166666667,8,2017
Tennessee,35.747845,-86.692345,0.516129032,40.64516129,0.516129032,1.548387097,8,2017
Texas,31.054487,-97.563461,12.87980769,36.60096154,4.634615385,1.990384615,8,2017
Virginia,37.769337,-78.169968,23.61290323,42.61290323,12.06451613,2.612903226,8,2017
Arizona,34.048927,-111.431221,37.72580645,23.63709677,4.088709677,11.4516129,12,2017
Arkansas,34.969704,-92.373123,21.19354839,20.61290323,4.387096774,9.516129032,12,2017
California,36.116203,-119.681564,28.7593361,21.3526971,2.781893004,10.26002766,12,2017
Colorado,39.059811,-105.311104,40.83870968,22.80645161,7.483870968,8.258064516,12,2017
Connecticut,41.597782,-72.755371,26.64516129,21.35483871,6.225806452,5.516129032,12,2017
District Of Columbia,38.897438,-77.026817,32.76666667,19.86666667,9.866666667,9.633333333,12,2017
Florida,27.766279,-81.686783,14.38709677,26.09677419,1.064516129,6.322580645,12,2017
Illinois,40.349457,-88.986137,25.02083333,17.45833333,6.520833333,5.708333333,12,2017
Kansas,38.5266,-96.726486,23.83870968,17.19354839,11.64516129,7.064516129,12,2017
Louisiana,31.169546,-91.867805,25.48275862,22,13.31034483,3.724137931,12,2017
Maine,44.693947,-69.381927,18.53191489,21.65957447,9.106382979,4.14893617,12,2017
Maryland,39.063946,-76.802101,28.90322581,20.61290323,12.38709677,10.22580645,12,2017
Massachusetts,42.230171,-71.530106,32.80645161,17.06451613,9.225806452,5.516129032,12,2017
New Hampshire,43.452492,-71.563896,21.67741935,22.70967742,16.74193548,6.096774194,12,2017
New York,42.165726,-74.948051,22.74796748,22.25203252,13.43902439,3.504065041,12,2017
North Carolina,35.630066,-79.806419,23.95,18.4,4.2,8.075,12,2017
North Dakota,47.528912,-99.784012,14.83870968,22.19354839,1.161290323,1.903225806,12,2017
Ohio,40.388783,-82.764915,13.625,17.6875,6.1875,5.5,12,2017
Oklahoma,35.565342,-96.928917,14.04918033,22.90163934,2.37704918,4.229508197,12,2017
Oregon,44.572021,-122.070938,19.67741935,17.09677419,5.580645161,8.161290323,12,2017
Pennsylvania,40.590752,-77.209755,32.08196721,17.18032787,7.838709677,5.737704918,12,2017
South Carolina,33.856892,-80.945007,4.935483871,23.77419355,3.387096774,1.096774194,12,2017
Tennessee,35.747845,-86.692345,3.064516129,31.77419355,1.451612903,1.870967742,12,2017
Texas,31.054487,-97.563461,21.25957447,19.80425532,4.225531915,4.6,12,2017
Arizona,34.048927,-111.431221,38.27027027,31.90990991,3.261261261,9.36036036,2,2017
Arkansas,34.969704,-92.373123,22.82142857,29.35714286,6.214285714,7,2,2017
California,36.116203,-119.681564,25.63207547,28.02830189,2.896226415,7.283018868,2,2017
Colorado,39.059811,-105.311104,35.48,33.72,10.36,7.04,2,2017
Connecticut,41.597782,-72.755371,28.45714286,24.35238095,12.22641509,4.846153846,2,2017
Country Of Mexico,34.840515,-106.248482,45.66666667,23.33333333,19.66666667,37.33333333,2,2017
District Of Columbia,38.897438,-77.026817,35.67857143,29.53571429,20.03571429,10.82142857,2,2017
Florida,27.766279,-81.686783,16.67857143,37.71428571,1.678571429,2.785714286,2,2017
Illinois,40.349457,-88.986137,31.1547619,18.89285714,7.369047619,3.952380952,2,2017
Kansas,38.5266,-96.726486,27.60714286,26.96428571,18.17857143,7.25,2,2017
Louisiana,31.169546,-91.867805,28.14285714,29.28571429,23,4.071428571,2,2017
Maine,44.693947,-69.381927,24.83783784,26.45945946,13.51351351,4.108108108,2,2017
Maryland,39.063946,-76.802101,24.08333333,28.91666667,10.75,5,2,2017
Massachusetts,42.230171,-71.530106,35.14285714,24.5,11.60714286,5.392857143,2,2017
New York,42.165726,-74.948051,28.45669291,26.80314961,18.57480315,5.692913386,2,2017
North Carolina,35.630066,-79.806419,28.40740741,33.03703704,5.259259259,5.185185185,2,2017
North Dakota,47.528912,-99.784012,15.71428571,28.75,0.928571429,2.285714286,2,2017
Oklahoma,35.565342,-96.928917,22.11111111,31.11111111,2.777777778,4,2,2017
Oregon,44.572021,-122.070938,22.17857143,18.03571429,3.214285714,7.285714286,2,2017
Pennsylvania,40.590752,-77.209755,35.85714286,20.28571429,10.64285714,7.214285714,2,2017
South Carolina,33.856892,-80.945007,5.285714286,36.75,4.642857143,0.178571429,2,2017
Tennessee,35.747845,-86.692345,1.928571429,38.5,3.214285714,2.142857143,2,2017
Texas,31.054487,-97.563461,24.46588235,30.73882353,4.430588235,4.259433962,2,2017
Virginia,37.769337,-78.169968,22.92857143,29.35714286,12.60714286,5.892857143,2,2017
Arizona,34.048927,-111.431221,37.11764706,22.8907563,4.478991597,10.94117647,1,2017
Arkansas,34.969704,-92.373123,21.77419355,22.38709677,4.387096774,6.35483871,1,2017
California,36.116203,-119.681564,29.38729763,21.36488169,3.73880597,10.11519303,1,2017
Colorado,39.059811,-105.311104,34.70967742,26.19354839,11.25806452,7.677419355,1,2017
Connecticut,41.597782,-72.755371,36.33333333,18.73333333,17.96666667,6.1,1,2017
Country Of Mexico,34.840515,-106.248482,51.96875,23.375,15.765625,25.93939394,1,2017
District Of Columbia,38.897438,-77.026817,40,22.12903226,24.93548387,27.67741935,1,2017
Florida,27.766279,-81.686783,21.38709677,31.51612903,2.516129032,3.64516129,1,2017
Illinois,40.349457,-88.986137,36.98657718,12.69127517,7.785234899,4.187919463,1,2017
Kansas,38.5266,-96.726486,27.06451613,23.80645161,13.58064516,6.903225806,1,2017
Louisiana,31.169546,-91.867805,31.93548387,21.25806452,16.12903226,4,1,2017
Maine,44.693947,-69.381927,21.90322581,23.80645161,12.72580645,5.967741935,1,2017
Maryland,39.063946,-76.802101,30.5,20.5,15.61111111,6.722222222,1,2017
Massachusetts,42.230171,-71.530106,38.22580645,17.51612903,15.87096774,6.322580645,1,2017
New York,42.165726,-74.948051,30.06557377,21.04098361,24.12295082,5.352459016,1,2017
North Carolina,35.630066,-79.806419,24.78571429,21.53571429,15.5,5.535714286,1,2017
North Dakota,47.528912,-99.784012,24.81481481,26.33333333,3.296296296,2.703703704,1,2017
Oklahoma,35.565342,-96.928917,7.578947368,25.47368421,2.368421053,2.210526316,1,2017
Oregon,44.572021,-122.070938,19.29032258,14.77419355,3.129032258,7.935483871,1,2017
Pennsylvania,40.590752,-77.209755,36.58064516,16.38709677,21.29032258,6.516129032,1,2017
South Carolina,33.856892,-80.945007,6.193548387,29.67741935,7.387096774,0.612903226,1,2017
Tennessee,35.747845,-86.692345,2.806451613,31.06451613,4.483870968,2.032258065,1,2017
Texas,31.054487,-97.563461,27.39534884,24.54418605,6.4,5.455813953,1,2017
Virginia,37.769337,-78.169968,27.78494624,21.55913978,17.88172043,6.569892473,1,2017
Arizona,34.048927,-111.431221,21.98924731,49.41935484,1.311827957,4.494623656,7,2017
Arkansas,34.969704,-92.373123,16.80645161,43.51612903,4.032258065,5.935483871,7,2017
California,36.116203,-119.681564,15.52075227,43.02140078,2.47606727,3.573281453,7,2017
Colorado,39.059811,-105.311104,25.22580645,55.38709677,8.225806452,5.516129032,7,2017
Connecticut,41.597782,-72.755371,18.35135135,38.12432432,3.735135135,4.130434783,7,2017
District Of Columbia,38.897438,-77.026817,25.61290323,38.74193548,10.64516129,9.483870968,7,2017
Florida,27.766279,-81.686783,13.35483871,33.93548387,1.419354839,3.935483871,7,2017
Idaho,44.240459,-114.478828,24.15789474,48.10526316,1.368421053,3.947368421,7,2017
Illinois,40.349457,-88.986137,20.58273381,26.91726619,5.107913669,2.974820144,7,2017
Indiana,39.849426,-86.258278,19.16129032,30.29032258,6.838709677,3.64516129,7,2017
Iowa,42.011539,-93.210526,13.20967742,29.61290323,1.016129032,3,7,2017
Kansas,38.5266,-96.726486,26.18518519,38.92592593,16.48148148,5.740740741,7,2017
Louisiana,31.169546,-91.867805,24.09677419,37.80645161,2.838709677,2.64516129,7,2017
Maine,44.693947,-69.381927,7.528301887,24.28301887,4.113207547,1.735849057,7,2017
Maryland,39.063946,-76.802101,20.38709677,45.51612903,16.93548387,5.35483871,7,2017
Massachusetts,42.230171,-71.530106,21.4516129,28.80645161,2.483870968,3.774193548,7,2017
New Hampshire,43.452492,-71.563896,11.16129032,28.93548387,6.193548387,4.903225806,7,2017
New York,42.165726,-74.948051,17.3046875,38.375,4.4140625,2.671875,7,2017
North Carolina,35.630066,-79.806419,18.06451613,43.96774194,1.322580645,3.790322581,7,2017
North Dakota,47.528912,-99.784012,7.709677419,27.35483871,0.387096774,1.387096774,7,2017
Ohio,40.388783,-82.764915,6.096774194,37.09677419,6.838709677,2.741935484,7,2017
Oklahoma,35.565342,-96.928917,14.52272727,47.86363636,4.613636364,3.318181818,7,2017
Oregon,44.572021,-122.070938,12.19230769,34.03846154,2.461538462,2.5,7,2017
Pennsylvania,40.590752,-77.209755,16.5194274,39.06748466,13.06530612,2.231083845,7,2017
South Carolina,33.856892,-80.945007,1.222222222,33.33333333,1,1.111111111,7,2017
Tennessee,35.747845,-86.692345,0.290322581,43.09677419,0.741935484,1.612903226,7,2017
Texas,31.054487,-97.563461,11.43548387,36.16666667,3.591397849,1.88172043,7,2017
Virginia,37.769337,-78.169968,21.09677419,37.35483871,8.677419355,3.064516129,7,2017
Arizona,34.048927,-111.431221,26.03947368,39.56578947,2.75,4.5,6,2017
Arkansas,34.969704,-92.373123,17.2,46.33333333,3.666666667,5.466666667,6,2017
California,36.116203,-119.681564,13.54044867,37.57307954,2.577158396,3.234652115,6,2017
